647,60,3198
648,60,3205
649,60,3213
650,57,3214
651,63,3218
652,60,3222
653,57,3225
654,60,3230
655,60,3236
656,57,3241
657,60,3248
658,60,3254
659,63,3260
660,60,3267
661,60,3271
662,57,3278
663,60,3281
664,60,3286
665,60,3292
666,57,3296
667,60,3299
668,63,3304
669,63,3309
670,60,3313
671,57,3319
672,63,3322
673,57,3326
674,60,3334
675,60,3340
676,60,3345
677,60,3351
678,60,3355
679,63,3364
680,60,3368
681,60,3378
682,57,3383
683,60,3386
684,60,3389
685,60,3394
686,60,3403
687,60,3406
688,60,3414
689,60,3418
690,60,3423
691,60,3430
692,60,3432
693,60,3435
694,60,3441
695,60,3446
696,60,3449
697,60,3455
698,63,3463
699,60,3468
700,60,3476
701,60,3480
702,60,3484
703,60,3488
704,60,3489
705,66,3494
706,60,3499
707,60,3502
708,60,3507
709,60,3514
710,63,3519
711,57,3523
712,57,3526
713,60,3534
714,60,3539
715,60,3541
716,60,3543
717,60,3550
718,60,3552
719,60,3557
720,60,3560
721,60,3566
722,60,3573
723,60,3580
724,60,3584
725,57,3592
726,60,3598
727,60,3601
728,63,3608
729,60,3611
730,57,3624
731,60,3629
732,57,3634
733,60,3638
734,57,3642
735,60,3649
736,57,3658
737,63,3665
738,60,3673
739,60,3678
740,63,3683
741,60,3688
742,60,3694
743,60,3699
744,60,3704
745,57,3717
746,60,3728
747,63,3733
748,63,3739
749,66,3746
750,60,3754
751,60,3760
752,60,3768
753,60,3770
754,60,3775
755,60,3778
756,60,3780
757,54,3781
758,63,3783
759,63,3787
760,60,3793
761,60,3796
762,60,3803
763,60,3806
764,60,3811
765,60,3815
766,57,3821
767,60,3829
768,57,3838
769,60,3842
770,60,3845
771,54,3850
772,60,3859
773,57,3863
774,60,3869
775,60,3872
776,60,3880
777,57,3886
778,60,3891
779,60,3896
780,60,3900
781,63,3902
782,60,3907
783,57,3909
784,69,3914
785,60,3916
786,60,3921
787,60,3930
788,60,3934
789,60,3943
790,60,3945
791,60,3951
792,60,3962
793,60,3965
794,57,3968
795,60,3972
796,60,3977
797,57,3985
798,60,3992
799,57,3995
800,57,3999
801,60,4004
802,60,4011
803,60,4019
804,60,4028
805,60,4033
806,60,4040
807,60,4046
808,60,4048
809,57,4053
810,60,4062
811,60,4070
812,60,4078
813,60,4083
814,60,4088
815,60,4093
816,60,4098
817,63,4102
818,60,4106
819,57,4110
820,60,4112
821,60,4118
822,60,4124
823,57,4130
824,60,4137
825,60,4144
826,57,4147
827,63,4151
828,60,4157
829,54,4159
830,60,4164
831,60,4166
832,63,4171
833,57,4176
834,63,4176
835,60,4183
836,60,4188
837,54,4193
838,60,4194
839,60,4197
840,60,4203
841,60,4211
842,60,4217
843,63,4222
844,63,4229
845,63,4232
846,63,4237
847,60,4243
848,57,4249
849,60,4256
850,60,4257
851,60,4263
852,60,4270
853,60,4273
854,60,4279
855,57,4284
856,60,4289
857,60,4292
858,60,4298
859,60,4300
860,60,4308
861,60,4310
862,57,4316
863,60,4322
864,60,4323
865,60,4332
866,60,4338
867,60,4341
868,63,4344
869,60,4349
870,60,4357
871,60,4364
872,60,4369
873,60,4376
874,63,4380
875,57,4388
876,60,4392
877,60,4399
878,60,4405
879,60,4409
880,60,4413
881,60,4420
882,60,4425
883,60,4435
884,60,4436
885,60,4438
886,57,4440
887,60,4442
888,60,4447
889,63,4451
890,57,4458
891,60,4462
892,60,4468
893,60,4470
894,63,4475
895,60,4478
896,60,4481
897,60,4488
898,60,4494
899,60,4498
900,63,4504
901,60,4510
902,60,4513
903,60,4516
904,60,4522
905,60,4525
906,60,4532
907,57,4542
908,57,4548
909,60,4551
910,60,4555
911,60,4559
912,60,4563
913,60,4568
914,60,4574
915,60,4578
916,63,4583
917,60,4586
918,54,4586
919,60,4590
920,60,4595
921,57,4605
922,60,4606
923,63,4608
924,60,4612
925,60,4613
926,57,4618
927,60,4623
928,60,4628
929,60,4632
930,60,4640
931,60,4648
932,57,4652
933,60,4659
934,57,4662
935,57,4667
936,60,4674
937,60,4676
938,60,4678
939,60,4682
940,60,4688
941,57,4693
942,60,4695
943,57,4696
944,60,4700
945,57,4702
946,60,4704
947,57,4712
948,63,4712
949,54,4716
950,60,4719
951,60,4722
952,60,4727
953,51,4737
954,60,4743
955,60,4748
956,57,4751
957,60,4755
958,60,4758
959,63,4760
960,60,4766
961,57,4770
962,60,4775
963,60,4779
964,57,4781
965,60,4784
966,60,4789
967,60,4796
968,60,4800
969,60,4802
970,60,4811
971,60,4812
972,60,4816
973,60,4824
974,60,4833
975,60,4838
976,57,4842
977,60,4847
978,57,4854
979,60,4858
980,60,4861
981,60,4866
982,60,4870
983,54,4873
984,63,4878
985,60,4882
986,57,4888
987,63,4891
988,60,4898
989,60,4901
990,63,4908
991,60,4915
992,60,4920
993,60,4928
994,60,4932
995,60,4939
996,60,4943
997,57,4951
998,60,4955
999,60,4958
