226,20,1129
227,17,1129
228,20,1132
229,20,1133
230,23,1140
231,20,1144
232,14,1148
233,20,1154
234,20,1160
235,20,1161
236,23,1163
237,20,1167
238,17,1170
239,17,1174
240,17,1178
241,17,1189
242,17,1195
243,20,1200
244,20,1204
245,23,1213
246,20,1220
247,20,1226
248,20,1230
249,20,1237
250,20,1242
251,23,1247
252,17,1257
253,20,1260
254,23,1263
255,20,1273
256,20,1278
257,20,1279
258,20,1283
259,20,1290
260,20,1294
261,14,1300
262,20,1302
263,20,1305
264,20,1308
265,23,1314
266,17,1316
267,20,1323
268,17,1328
269,20,1332
270,20,1335
271,20,1340
272,20,1348
273,20,1351
274,20,1358
275,20,1359
276,20,1363
277,20,1369
278,23,1372
279,20,1377
280,20,1379
281,20,1385
282,20,1388
283,20,1395
284,20,1399
285,20,1406
286,20,1410
287,17,1416
288,23,1420
289,17,1425
290,20,1432
291,20,1435
292,20,1438
293,20,1442
294,20,1448
295,23,1450
296,17,1453
297,14,1459
298,20,1464
299,20,1467
300,20,1471
301,14,1473
302,23,1479
303,20,1485
304,20,1489
305,17,1490
306,20,1498
307,20,1504
308,20,1512
309,20,1516
310,20,1519
311,20,1521
312,17,1526
313,20,1530
314,23,1537
315,20,1542
316,14,1546
317,17,1552
318,23,1558
319,20,1565
320,17,1569
321,20,1573
322,14,1576
323,20,1579
324,20,1582
325,26,1586
326,20,1592
327,20,1597
328,20,1602
329,20,1603
330,20,1611
331,17,1618
332,20,1624
333,20,1626
334,26,1633
335,20,1642
336,20,1648
337,20,1653
338,17,1656
339,20,1667
340,20,1672
341,26,1681
342,20,1690
343,20,1698
344,20,1707
345,14,1710
346,17,1713
347,23,1717
348,20,1722
349,14,1728
350,17,1736
351,20,1741
352,20,1744
353,20,1751
354,17,1754
355,20,1760
356,17,1765
357,23,1770
358,20,1779
359,20,1786
360,23,1793
361,17,1800
362,23,1802
363,14,1810
364,20,1816
365,20,1820
366,20,1827
367,20,1835
368,20,1839
369,14,1843
370,20,1850
371,20,1856
372,20,1861
373,17,1864
374,14,1871
375,20,1880
376,20,1881
377,20,1885
378,20,1888
379,20,1896
380,17,1903
381,20,1906
382,20,1912
383,20,1919
384,20,1925
385,14,1935
386,20,1942
387,14,1949
388,20,1951
389,20,1958
390,17,1962
391,26,1963
392,20,1968
393,20,1973
394,20,1977
395,17,1983
396,20,1986
397,20,1996
398,20,2001
399,20,2006
400,20,2010
401,20,2016
402,17,2022
403,17,2031
404,20,2039
405,23,2050
406,20,2055
407,20,2063
408,17,2071
409,17,2076
410,23,2080
411,20,2085
412,20,2091
413,20,2095
414,20,2099
415,20,2105
416,20,2108
417,20,2112
418,20,2119
419,20,2122
420,20,2129
421,20,2134
422,20,2139
423,20,2142
424,20,2147
425,23,2150
426,20,2157
427,17,2164
428,20,2168
429,20,2174
430,20,2179
431,20,2182
432,17,2184
433,23,2189
434,20,2191
435,20,2199
436,20,2204
437,23,2209
438,20,2214
439,20,2217
440,20,2226
441,23,2230
442,23,2235
443,20,2242
444,20,2245
445,20,2249
446,20,2256
447,20,2260
448,23,2267
449,20,2271
450,20,2273
451,20,2280
452,20,2285
453,20,2292
454,20,2294
455,17,2300
456,20,2304
457,20,2310
458,20,2314
459,20,2318
460,23,2321
461,20,2327
462,23,2333
463,20,2335
464,20,2340
465,20,2343
466,20,2348
467,20,2355
468,23,2360
469,20,2365
470,20,2368
471,20,2369
472,23,2376
473,20,2381
474,23,2386
475,20,2391
476,20,2395
477,23,2398
478,20,2402
479,20,2403
480,20,2411
481,20,2416
482,20,2421
483,20,2425
484,20,2428
485,26,2430
486,20,2431
487,23,2437
488,17,2442
489,17,2449
490,20,2455
491,20,2460
492,20,2465
493,20,2471
494,20,2474
495,20,2480
496,20,2483
497,20,2489
498,20,2491
499,20,2492
500,20,2502
501,20,2504
502,23,2509
503,20,2514
504,20,2520
505,20,2527
506,20,2532
507,23,2534
508,20,2537
509,20,2541
510,23,2548
511,20,2553
512,20,2561
513,14,2563
514,20,2567
515,20,2576
516,23,2577
517,20,2582
518,20,2587
519,20,2590
520,20,2596
521,20,2597
522,20,2599
523,20,2603
524,26,2611
525,23,2619
526,20,2624
527,26,2631
528,20,2635
529,23,2639
530,20,2643
531,20,2651
532,20,2654
533,20,2660
534,20,2665
535,20,2668
536,20,2673
537,20,2680
538,20,2685
539,23,2687
540,20,2691
541,17,2694
542,17,2700
543,20,2710
544,23,2718
545,20,2726
546,14,2732
547,17,2737
548,17,2747
549,20,2754
550,20,2758
551,20,2762
552,23,2762
553,20,2769
554,17,2773
555,20,2777
556,20,2782
557,20,2790
558,20,2798
559,20,2804
560,17,2811
561,17,2817
562,20,2819
563,23,2825
564,20,2828
565,20,2838
566,23,2844
567,20,2852
568,26,2854
569,14,2858
570,20,2863
571,17,2869
572,20,2877
573,20,2885
574,20,2889
575,20,2898
576,20,2903
577,23,2910
578,26,2914
579,23,2921
580,20,2925
581,20,2930
582,20,2935
583,17,2942
584,20,2952
585,20,2954
586,20,2958
587,20,2961
588,17,2970
589,17,2978
590,20,2981
591,23,2986
592,14,2993
593,20,2997
594,20,3002
595,20,3008
596,20,3014
597,20,3020
598,20,3025
599,20,3032
600,20,3036
601,20,3042
602,17,3047
603,20,3053
604,23,3056
605,20,3061
606,17,3068
607,20,3073
608,20,3075
609,20,3079
610,20,3081
611,23,3083
612,14,3086
613,20,3087
614,20,3092
615,20,3098
616,20,3103
617,20,3106
618,20,3111
619,20,3115
620,20,3121
621,17,3123
622,20,3129
623,17,3133
624,20,3137
625,20,3142
626,20,3147
627,23,3151
628,20,3155
629,23,3158
630,20,3164
631,20,3173
632,20,3181
633,23,3185
634,20,3191
635,20,3195
636,23,3200
637,14,3204
638,20,3210
639,20,3214
640,14,3218
641,20,3230
642,23,3234
643,20,3239
644,20,3245
645,20,3248
646,20,3252
647,20,3257
648,17,3261
649,20,3268
650,17,3275
651,20,3280
652,20,3286
653,26,3289
654,20,3293
655,20,3299
656,20,3302
657,23,3306
658,23,3311
659,17,3316
660,17,3319
661,20,3321
662,20,3324
663,17,3327
664,17,3331
665,20,3335
666,20,3342
667,20,3344
668,20,3351
669,20,3360
670,20,3363
671,23,3371
672,17,3374
673,20,3377
674,20,3383
675,20,3388
676,20,3395
677,17,3397
678,20,3402
679,20,3408
680,17,3411
681,20,3414
682,20,3421
683,23,3429
684,20,3434
685,20,3438
686,20,3446
687,26,3451
688,20,3458
689,23,3464
690,20,3467
691,20,3471
692,20,3480
693,20,3485
694,20,3489
695,20,3494
696,20,3497
697,20,3503
698,20,3508
699,20,3516
700,20,3523
701,20,3530
702,26,3534
703,20,3538
704,17,3541
705,20,3545
706,20,3553
707,20,3558
708,20,3564
709,20,3566
710,20,3572
711,20,3574
712,20,3578
713,14,3585
714,23,3587
715,20,3596
716,23,3602
717,20,3610
718,20,3613
719,17,3619
720,20,3626
721,20,3633
722,23,3635
723,20,3639
724,20,3644
725,17,3653
726,20,3658
727,20,3666
728,20,3668
729,20,3671
730,26,3675
731,20,3677
732,20,3687
733,20,3696
734,20,3700
735,23,3703
736,20,3709
737,20,3715
738,17,3720
739,20,3723
740,23,3731
741,20,3737
742,20,3743
743,20,3747
744,20,3751
745,20,3758
746,20,3764
747,20,3770
748,23,3777
749,17,3780
750,26,3785
751,20,3791
752,17,3796
753,17,3797
754,20,3802
755,20,3805
756,20,3806
757,20,3810
758,20,3817
759,20,3820
760,20,3824
761,20,3828
762,20,3834
763,23,3839
764,17,3844
765,17,3848
766,20,3852
767,23,3857
768,17,3863
769,20,3872
770,17,3880
771,23,3883
772,20,3887
773,20,3894
774,20,3902
775,20,3905
776,20,3910
777,17,3913
778,20,3918
779,20,3924
780,20,3929
781,20,3930
782,20,3937
783,23,3947
784,20,3956
785,20,3957
786,20,3959
787,20,3965
788,20,3971
789,20,3977
790,20,3981
791,20,3988
792,23,3996
793,20,4002
794,17,4008
795,17,4010
796,20,4016
797,20,4022
798,17,4028
799,23,4035
800,20,4042
801,20,4048
802,20,4053
803,17,4055
804,23,4059
805,20,4063
806,20,4069
807,20,4073
808,20,4080
809,20,4085
810,23,4090
811,20,4097
812,20,4101
813,14,4103
814,26,4106
815,17,4109
816,20,4118
817,17,4125
818,17,4129
819,23,4133
820,26,4134
821,20,4140
822,20,4142
823,17,4145
824,20,4154
825,20,4160
826,20,4162
827,20,4167
828,20,4169
829,20,4173
830,20,4179
831,20,4183
832,20,4189
833,23,4194
834,20,4199
835,23,4202
836,20,4206
837,23,4209
838,20,4217
839,20,4220
840,20,4223
841,23,4233
842,23,4239
843,17,4242
844,17,4251
845,20,4254
846,23,4260
847,20,4266
848,20,4276
849,23,4281
850,20,4286
851,20,4294
852,20,4299
853,17,4303
854,17,4308
855,20,4317
856,20,4322
857,20,4329
858,20,4334
859,23,4345
860,20,4349
861,20,4356
862,20,4361
863,20,4366
864,17,4371
865,14,4378
866,20,4384
867,17,4394
868,20,4402
869,23,4408
870,23,4415
871,20,4425
872,23,4435
873,23,4437
874,20,4443
875,14,4451
876,23,4453
877,20,4457
878,23,4461
879,23,4469
880,26,4475
881,23,4481
882,20,4483
883,20,4486
884,20,4487
885,20,4494
886,20,4499
887,20,4505
888,17,4507
889,20,4514
890,17,4515
891,23,4519
892,20,4524
893,20,4529
894,26,4535
895,17,4543
896,23,4550
897,20,4557
898,17,4561
899,20,4567
900,20,4576
901,20,4585
902,17,4587
903,23,4593
904,17,4606
905,20,4610
906,20,4615
907,20,4618
908,20,4624
909,23,4632
910,20,4639
911,20,4643
912,20,4646
913,20,4648
914,20,4653
915,20,4654
916,20,4659
917,20,4665
918,17,4668
919,23,4672
920,20,4680
921,23,4686
922,20,4690
923,20,4696
924,20,4700
925,23,4703
926,20,4709
927,17,4715
928,17,4719
929,20,4723
930,23,4726
931,20,4729
932,23,4736
933,20,4738
934,17,4744
935,20,4747
936,20,4755
937,20,4764
938,20,4770
939,20,4776
940,20,4777
941,20,4784
942,20,4787
943,20,4792
944,20,4797
945,20,4804
946,20,4806
947,20,4815
948,20,4821
949,17,4826
950,20,4830
951,17,4836
952,23,4842
953,20,4846
954,17,4848
955,23,4854
956,20,4860
957,20,4866
958,20,4871
959,20,4878
960,20,4883
961,23,4890
962,23,4892
963,23,4897
964,20,4902
965,20,4907
966,17,4912
967,20,4921
968,23,4925
969,20,4930
970,17,4935
971,20,4935
972,20,4939
973,20,4943
974,20,4948
975,20,4950
976,23,4953
977,20,4962
978,20,4971
979,20,4975
980,20,4979
981,20,4982
982,14,4990
983,20,4998
984,20,5000
985,17,5005
986,20,5012
987,20,5014
988,20,5019
989,20,5024
990,20,5029
991,20,5036
992,17,5039
993,20,5045
994,20,5050
995,20,5056
996,20,5060
997,20,5062
998,20,5068
999,20,5075
